Quarterfinal,Merrick Lee Fan,BC16888,Xintong Zhao,ON38637
Semifinal,David Young Wu,ON39034,Cyrus Deng,ON37707
Semifinal,Merrick Lee Fan,BC16888,Terry Tianyu Xie,BC17139
Final,David Young Wu,ON39034,Merrick Lee Fan,BC16888
Session 1,Sheng Yo Huang,BC19076,Kyle Lawrence Lin,BC18879
Session 1,Aiden Wong,BC19738,George Lu,BC16428
Session 1,Shawn Enmo Xiao,BC18554,Hugo Changhe Liu,BC17648
Session 1,Clayton Jui-Che Lin,BC19620,Coen Fong,BC18559
Session 1,Kai Yik Adams Wong,BC19729,Marcuz Alexander Rivero,BC19641
Session 1,Ian Xu,BC18979,Ian Jonathan Lu,BC18895
Session 1,Aiden Yik Long Wong,BC19534,Lucas Chi Wai Chan,BC18649
Session 1,Frank Yuan,BC19632,Myles Yu Tung Hui,BC19547
Session 1,Ethan Kunyi Chen,BC19574,Jayden Chow,BC19710
Session 1,Zixuan Patrick Li,BC17927,Tristen Fok,BC18894
Session 1,Aiden zijun Huang,BC19648,Jaiden Huang,BC19640
Session 1,Isaiah Chen-Kai Yuan,BC20011,Aden Hoi-Yiu Au,BC16432
Session 2,Cameron Chen,BC19156,Sheng Yo Huang,BC19076
Session 2,Aiden Wong,BC19738,Shawn Enmo Xiao,BC18554
Session 2,Clayton Jui-Che Lin,BC19620,Yingjie Zhao,BC18379
Session 2,Kai Yik Adams Wong,BC19729,Ian Xu,BC18979
Session 2,Frank Yuan,BC19632,Aiden Yik Long Wong,BC19534
Session 2,Ethan Kunyi Chen,BC19574,Young Liu,BC18880
Session 2,Zixuan Patrick Li,BC17927,Aiden zijun Huang,BC19648
Session 2,Isaiah Chen-Kai Yuan,BC20011,Thaman Chopparapu,BC19520
Quarterfinal,Aiden Wong,BC19738,Cameron Chen,BC19156
Quarterfinal,Clayton Jui-Che Lin,BC19620,Kai Yik Adams Wong,BC19729
Quarterfinal,Frank Yuan,BC19632,Ethan Kunyi Chen,BC19574
Quarterfinal,Isaiah Chen-Kai Yuan,BC20011,Zixuan Patrick Li,BC17927
Semifinal,Aiden Wong,BC19738,Clayton Jui-Che Lin,BC19620
